r,n,s,S,c
4096027,23,12,22,518989
4096859,22,11,21,346063
4097179,23,11,22,173045
4098139,24,13,23,778885
4099867,22,10,21,115439
4102171,22,12,21,1039535
4105467,22,13,21,3121111
4107803,24,14,23,2342165
4109403,22,13,21,3124103
4110363,22,12,21,1041611
4110747,22,13,21,3125125
4112475,24,14,23,2344829
4113659,22,13,21,3127339
4114267,24,14,23,2345851
4115483,22,13,21,3128725
4115547,24,14,23,2346581
4116315,23,13,22,1564679
4116731,23,13,22,1564837
4117531,23,13,22,1565141
4117595,22,13,21,3130331
4118779,22,13,21,3131231
4120315,22,12,21,1044133
4120827,24,13,23,783197
4121627,24,13,23,783349
4121851,22,13,21,3133567
4121883,24,14,23,2350193
4122715,22,11,21,348247
4123675,22,13,21,3134953
4123739,23,13,22,1567501
4124507,23,13,22,1567793
4124763,24,10,23,29035
4125723,23,13,22,1568255
4126971,22,13,21,3137459
4128859,23,11,22,174383
4130651,22,13,21,3140257
4131227,24,14,23,2355521
4131867,22,13,21,3141181
4135963,22,13,21,3144295
4136347,22,13,21,3144587
4136475,24,12,23,262057
4136731,24,14,23,2358659
4137243,24,13,23,786317
4137723,24,14,23,2359225
4138267,23,12,22,524341
4140315,22,12,21,1049201
4140571,23,12,22,524633
4140891,24,14,23,2361031
4143387,22,13,21,3149939
4143515,24,10,23,29167
4143771,24,14,23,2362673
4144123,22,13,21,3150499
4144155,22,13,21,3150523
4144379,22,11,21,350077
4145307,24,14,23,2363549
4146427,23,10,22,58375
4147611,23,11,22,175175
4148507,22,12,21,1051277
4148763,23,12,22,525671
4148891,22,13,21,3154123
4149851,22,13,21,3154853
4150043,22,13,21,3154999
4150299,24,14,23,2366395
4152315,22,13,21,3156727
4152347,24,14,23,2367563
4152987,22,13,21,3157237
4153755,22,11,21,350869
4155995,24,13,23,789881
4157083,22,13,21,3160351
4157691,22,13,21,3160813
4158491,22,11,21,351269
4160155,24,14,23,2372015
4161179,22,13,21,3163465
4162139,22,13,21,3164195
4163227,23,13,22,1582511
4163355,24,14,23,2373839
4164379,24,14,23,2374423
4166747,23,13,22,1583849
4168347,23,13,22,1584457
4169371,22,13,21,3169693
4169979,22,13,21,3170155
4171867,23,13,22,1585795
4172891,22,13,21,3172369
4172955,24,14,23,2379313
4176123,23,13,22,1587413
4176891,23,12,22,529235
4178075,23,12,22,529385
4178171,22,13,21,3176383
4178203,22,13,21,3176407
4179963,24,14,23,2383309
4180731,22,12,21,1059443
4180763,22,12,21,1059451
4181083,22,13,21,3178597
4181147,22,13,21,3178645
4181243,24,14,23,2384039
4182299,22,13,21,3179521
4186267,23,12,22,530423
4186395,22,13,21,3182635
4187419,22,13,21,3183413
4187803,22,9,21,39305
4189467,23,13,22,1592485
4189851,23,11,22,176959
4191515,22,13,21,3186527
4192539,23,13,22,1593653
4193563,24,13,23,797021
4193819,22,13,21,3188279
4194587,24,14,23,2391647
4195067,24,12,23,265769
4195355,24,14,23,2392085
4197659,23,13,22,1595599
4199003,24,13,23,798055
4199963,23,13,22,1596475
4200731,23,13,22,1596767
4203547,23,13,22,1597837
4206619,23,13,22,1599005
4206875,24,9,23,9871
4209403,24,14,23,2400095
4210971,23,11,22,177851
4211291,23,13,22,1600781
4217499,24,14,23,2404711
4218715,23,13,22,1603603
4219483,23,13,22,1603895
4222203,24,14,23,2407393
4223003,24,14,23,2407849
4223259,24,11,23,89185
4225627,24,8,23,3305
4225787,24,14,23,2409437
4225819,23,13,22,1606303
4228187,24,14,23,2410805
4230299,24,12,23,268001
4234395,23,12,22,536521
4234779,23,13,22,1609709
4237307,24,12,23,268445
4237563,24,14,23,2416151
4237915,23,10,22,59663
4238107,24,13,23,805487
4238875,24,13,23,805633
4242587,23,12,22,537559
4242971,23,13,22,1612823
4244123,24,14,23,2419891
4247323,23,12,22,538159
4248859,23,13,22,1615061
4249627,23,12,22,538451
4256859,24,13,23,809051
4258459,24,12,23,269785
4260955,23,13,22,1619659
4261723,23,13,22,1619951
4262555,23,12,22,540089
4266075,23,12,22,540535
4266235,24,13,23,810833
4267259,24,14,23,2433083
4269147,23,13,22,1622773
4270331,23,13,22,1623223
4271195,24,14,23,2435327
4271963,24,14,23,2435765
4272731,24,14,23,2436203
4276379,24,13,23,812761
4276635,24,14,23,2438429
4277403,24,14,23,2438867
4278523,23,13,22,1626337
4281115,24,13,23,813661
4281371,24,14,23,2441129
4282523,23,7,22,2233
4283131,24,14,23,2442133
4283387,24,13,23,814093
4284443,23,13,22,1628587
4288155,24,13,23,814999
4288347,23,10,22,60373
4290331,23,13,22,1630825
4291867,23,12,22,543803
4292635,23,13,22,1631701
4293787,23,13,22,1632139
4293915,24,14,23,2448281
4295451,24,14,23,2449157
4297755,23,12,22,544549
4300059,23,12,22,544841
4300891,24,14,23,2452259
4303963,23,13,22,1636007
4305947,23,12,22,545587
4309243,24,13,23,819007
4309275,24,13,23,819013
4311835,23,11,22,182111
4312155,23,13,22,1639121
4313371,23,13,22,1639583
4317275,23,13,22,1641067
4317851,24,13,23,820643
4318811,23,12,22,547217
4319643,24,14,23,2462951
4320347,23,13,22,1642235
4325467,23,13,22,1644181
4326139,24,14,23,2466655
4328187,23,12,22,548405
4330075,24,14,23,2468899
4334843,23,13,22,1647745
4335259,24,14,23,2471855
4336027,23,13,22,1648195
4336795,23,13,22,1648487
4338971,24,13,23,824657
4339995,24,14,23,2474555
4340763,24,14,23,2474993
4342619,23,13,22,1650701
4342875,24,11,23,91711
4343451,23,12,22,550339
4344219,23,13,22,1651309
4349723,23,13,22,1653401
4350811,23,13,22,1653815
4351771,24,14,23,2481269
4352251,24,11,23,91909
4354075,24,14,23,2482583
4356187,24,13,23,827929
4356763,23,13,22,1656077
4357115,24,14,23,2484317
4357531,23,9,22,20449
4358747,24,14,23,2485247
4360859,24,13,23,828817
4361371,24,14,23,2486743
4364955,23,13,22,1659191
4365723,23,11,22,184387
4368379,24,14,23,2490739
4368475,23,13,22,1660529
4370459,23,10,22,61529
4373915,23,11,22,184733
4375195,24,14,23,2494625
4375707,24,12,23,277213
4376667,23,13,22,1663643
4377243,24,13,23,831931
4378267,23,13,22,1664251
4380443,24,12,23,277513
4382235,24,14,23,2498639
4382971,24,14,23,2499059
4383003,24,14,23,2499077
4383483,24,13,23,833117
4383995,24,14,23,2499643
4386043,23,13,22,1667207
4386075,23,13,22,1667219
4386459,23,13,22,1667365
4389531,24,14,23,2502799
4394267,23,13,22,1670333
4398107,24,14,23,2507689
4398331,24,13,23,835939
4398619,24,14,23,2507981
4399387,24,14,23,2508419
4399771,23,11,22,185825
4406043,23,13,22,1674809
4407579,23,13,22,1675393
4407707,24,13,23,837721
4410139,24,13,23,838183
4410395,24,14,23,2514695
4411163,24,14,23,2515133
4411675,24,13,23,838475
4412187,24,14,23,2515717
4414459,24,14,23,2517013
4417115,24,13,23,839509
4418139,24,14,23,2519111
4419227,24,14,23,2519731
4419675,23,12,22,559997
4422395,23,13,22,1681025
4424731,24,14,23,2522869
4425723,24,13,23,841145
4429819,23,13,22,1683847
4429915,24,14,23,2525825
4431003,23,13,22,1684297
4433499,24,13,23,842623
4435739,23,13,22,1686097
4438427,23,12,22,562373
4438811,24,14,23,2530897
4439195,23,13,22,1687411
4440315,24,14,23,2531755
4440347,24,14,23,2531773
4441339,24,12,23,281371
4441947,23,12,22,562819
4443931,23,13,22,1689211
4447899,24,14,23,2536079
4450139,23,12,22,563857
4451355,23,12,22,564011
4454491,23,13,22,1693225
4457211,24,14,23,2541389
4457243,23,12,22,564757
4458587,24,13,23,847391
4460379,24,14,23,2543195
4462683,23,13,22,1696339
4464027,24,13,23,848425
4464667,23,13,22,1697093
4465403,23,11,22,188597
4467995,24,13,23,849179
4469531,24,12,23,283157
4471067,24,13,23,849763
4472923,24,14,23,2550347
4474011,23,13,22,1700645
4476571,24,12,23,283603
4480667,23,12,22,567725
4482203,23,13,22,1703759
4483867,24,14,23,2556587
4486939,23,13,22,1705559
4488859,23,12,22,568763
4489819,24,13,23,853327
4489883,24,13,23,853339
4490395,23,13,22,1706873
4491675,24,14,23,2561039
4491931,24,14,23,2561185
4492443,24,14,23,2561477
4497435,24,14,23,2564323
4499451,24,14,23,2565473
4500251,24,14,23,2565929
4502107,24,14,23,2566987
4502555,23,13,22,1711495
4502619,24,14,23,2567279
4505691,23,13,22,1712687
4506779,24,14,23,2569651
4508443,23,13,22,1713733
4511515,24,14,23,2572351
4511739,24,10,23,31759
4511995,24,14,23,2572625
4513307,24,13,23,857791
4513531,24,14,23,2573501
4514651,23,10,22,63559
4515099,23,13,22,1716263
4515835,23,11,22,190727
4519003,24,14,23,2576621
4520603,24,14,23,2577533
4522075,23,13,22,1718915
4524443,23,13,22,1719815
4525851,24,11,23,95575
4527195,23,13,22,1720861
4528379,24,14,23,2581967
4531451,23,13,22,1722479
4532827,24,12,23,287167
4536571,23,13,22,1724425
4536987,23,12,22,574861
4540059,23,13,22,1725751
4540507,23,10,22,63923
4540827,23,13,22,1726043
4541179,24,14,23,2589265
4541211,24,14,23,2589283
4541723,24,14,23,2589575
4545179,23,12,22,575899
4545563,23,13,22,1727843
4546299,23,12,22,576041
4548187,24,14,23,2593261
4552987,23,13,22,1730665
4554491,23,12,22,577079
4555035,24,14,23,2597165
4555803,24,14,23,2597603
4558075,23,11,22,192511
4562331,23,13,22,1734217
4568859,24,13,23,868349
4569883,24,14,23,2605631
4570395,24,12,23,289547
4570523,23,13,22,1737331
4571163,24,13,23,868787
4571739,23,13,22,1737793
4574875,23,13,22,1738985
4575835,24,13,23,869675
4576347,24,14,23,2609317
4578971,24,13,23,870271
4579995,24,14,23,2611397
4583067,23,13,22,1742099
4584731,24,14,23,2614097
4585723,24,14,23,2614663
4587803,23,13,22,1743899
4588187,23,13,22,1744045
4595099,24,14,23,2620009
4595995,23,13,22,1747013
4596379,23,13,22,1747159
4598523,24,12,23,291329
4600603,24,14,23,2623147
4601115,24,14,23,2623439
4602619,23,12,22,583177
4603419,23,13,22,1749835
4604187,23,13,22,1750127
4605787,24,14,23,2626103
4609307,23,13,22,1752073
4610811,23,12,22,584215
4612347,24,14,23,2629843
4613403,24,13,23,876815
4615707,24,13,23,877253
4615963,23,13,22,1754603
4616475,24,13,23,877399
4616731,24,14,23,2632343
4617307,24,12,23,292519
4621403,23,12,22,585557
4622619,23,8,22,7231
4626459,23,13,22,1758593
4626683,24,12,23,293113
4628507,24,14,23,2639057
4630779,23,12,22,586745
4632667,24,14,23,2641429
4633179,24,14,23,2641721
4634651,23,13,22,1761707
4637851,24,14,23,2644385
4638555,23,13,22,1763191
4642587,24,14,23,2647085
4644603,24,13,23,882745
4644859,24,14,23,2648381
4645627,24,14,23,2648819
4646747,23,13,22,1766305
4649627,24,14,23,2651099
4650747,23,7,22,2425
4651419,24,14,23,2652121
4653083,23,12,22,589571
4653211,24,13,23,884381
4653851,23,13,22,1769005
4655899,24,14,23,2654675
4656379,24,13,23,884983
4657755,23,11,22,196721
4657947,24,13,23,885281
4658459,24,14,23,2656135
4658715,24,13,23,885427
4661339,24,14,23,2657777
4662011,23,13,22,1772107
4670491,24,13,23,887665
4670747,24,14,23,2663141
4672795,24,13,23,888103
4673819,24,14,23,2664893
4674203,23,12,22,592247
4674587,23,13,22,1776887
4677467,24,13,23,888991
4678299,24,12,23,296383
4680091,24,14,23,2668469
4680859,24,14,23,2668907
4682395,23,12,22,593285
4685339,24,10,23,32981
4686075,24,13,23,890627
4687867,24,14,23,2672903
4688667,23,13,22,1782239
4696859,23,13,22,1785353
4697243,23,13,22,1785499
4699419,24,12,23,297721
4701467,24,14,23,2680657
4703067,23,13,22,1787713
4703483,24,14,23,2681807
4704251,23,13,22,1788163
4705019,23,13,22,1788455
4705051,23,13,22,1788467
4706971,24,14,23,2683795
4709531,24,13,23,895085
4710171,23,13,22,1790413
4711675,23,12,22,596995
4712443,23,13,22,1791277
4714267,24,13,23,895985
4715611,23,13,22,1792481
4719707,24,13,23,897019
4720475,24,11,23,99685
4720731,24,14,23,2691641
4722331,24,14,23,2692553
4723803,23,13,22,1795595
4724987,23,13,22,1796045
4725755,23,9,22,22177
4725787,23,12,22,598783
4729083,24,13,23,898801
4729595,24,14,23,2696695
4731675,24,14,23,2697881
4733179,23,13,22,1799159
4733947,23,11,22,199939
4733979,23,12,22,599821
4736091,24,13,23,900133
4738715,24,14,23,2701895
4739867,23,11,22,200189
4741787,23,13,22,1802431
4742139,23,11,22,200285
4743419,24,14,23,2704577
4743931,24,12,23,300541
4745467,24,13,23,901915
4746491,23,13,22,1804219
4747803,24,13,23,902359
4747867,24,13,23,902371
4748379,24,14,23,2707405
4752219,24,14,23,2709595
4753179,23,13,22,1806761
4754683,23,13,22,1807333
4754715,23,13,22,1807345
4757755,24,14,23,2712751
4758939,23,13,22,1808951
4762715,24,11,23,100577
4767131,23,13,22,1812065
4767995,23,11,22,201377
4768795,23,13,22,1812697
4772891,24,13,23,907127
4775931,24,13,23,907705
4776219,23,12,22,605173
4776603,23,13,22,1815665
4778075,24,14,23,2724337
4778587,24,14,23,2724629
4780699,24,13,23,908611
4787451,24,14,23,2729683
4789787,24,14,23,2731015
4791451,23,12,22,607103
4792411,24,13,23,910837
4792667,23,6,22,833
4792987,23,13,22,1821893
4794971,24,14,23,2733971
4795547,24,12,23,303811
4796507,23,13,22,1823231
4797723,23,13,22,1823693
4798491,23,10,22,67555
4799227,23,13,22,1824265
4800283,24,12,23,304111
4801819,24,13,23,912625
4804379,23,12,22,608741
4804699,23,13,22,1826345
4805915,23,13,22,1826807
4806651,23,12,22,609029
4807419,23,13,22,1827379
4808539,24,14,23,2741707
4809371,24,14,23,2742181
4809563,24,12,23,304699
4811163,24,13,23,914401
4811419,23,9,22,22579
4815259,23,13,22,1830359
4815643,24,14,23,2745757
4816123,24,14,23,2746031
4819611,23,11,22,203557
4823131,23,12,22,611117
4823451,23,13,22,1833473
4825499,24,14,23,2751377
4827803,23,11,22,203903
4828187,23,13,22,1835273
4830491,24,14,23,2754223
4832251,24,13,23,918409
4832539,24,14,23,2755391
4833307,24,14,23,2755829
4835419,24,12,23,306337
4837979,24,14,23,2758493
4838043,24,14,23,2758529
4842235,23,13,22,1840613
4844795,24,12,23,306931
4846171,23,13,22,1842109
4847131,24,12,23,307079
4848891,23,12,22,614381
4850427,23,13,22,1843727
4850779,24,14,23,2765791
4852891,24,14,23,2766995
4853403,24,13,23,922429
4853595,23,12,22,614977
4854363,23,13,22,1845223
4857083,23,12,22,615419
4858107,24,13,23,923323
4858267,23,12,22,615569
4858619,23,13,22,1846841
4859899,24,14,23,2770991
4860155,24,14,23,2771137
4860667,24,14,23,2771429
4861019,23,13,22,1847753
4861467,24,14,23,2771885
4862619,23,13,22,1848361
4865883,24,12,23,308267
4866459,23,12,22,616607
4867675,23,9,22,22843
4874267,24,14,23,2779183
4875003,24,14,23,2779603
4875547,24,14,23,2779913
4875867,23,11,22,205933
4877083,23,12,22,617953
4877851,24,14,23,2781227
4879451,24,14,23,2782139
4883739,23,13,22,1856389
4884059,23,11,22,206279
4885659,23,13,22,1857119
4886811,23,13,22,1857557
4888827,24,14,23,2787485
4889627,24,14,23,2787941
4892667,23,13,22,1859783
4893851,23,13,22,1860233
4895835,23,12,22,620329
4897947,24,13,23,930895
4898971,24,14,23,2793269
4899675,23,13,22,1862447
4902683,24,13,23,931795
4903195,24,14,23,2795677
4904027,23,12,22,621367
4905211,23,12,22,621517
4905819,24,7,23,1279
4906779,23,13,22,1865147
4907099,24,14,23,2797903
4908283,23,13,22,1865719
4909051,23,13,22,1866011
4909659,24,13,23,933121
4913403,23,12,22,622555
4913819,23,13,22,1867823
4915355,24,14,23,2802611
4918299,24,13,23,934763
4919067,24,13,23,934909
4919323,24,14,23,2804873
4920091,24,14,23,2805311
4921435,24,13,23,935359
4922395,23,13,22,1871083
4924571,24,9,23,11555
4925851,24,14,23,2808595
4929819,23,12,22,624635
4930555,23,13,22,1874185
4930587,23,13,22,1874197
4931355,24,14,23,2811733
4935195,24,14,23,2813923
4936283,24,12,23,312727
4936475,23,13,22,1876435
4938747,23,13,22,1877299
4940443,24,14,23,2816915
4940955,24,11,23,104341
4943099,23,13,22,1878953
4943515,23,13,22,1879111
4947195,24,13,23,940255
4948219,24,14,23,2821349
4948571,23,12,22,627011
4951291,23,13,22,1882067
4955803,24,13,23,941891
4956411,23,13,22,1884013
4956571,24,13,23,942037
4961307,24,13,23,942937
4961563,24,14,23,2828957
4963323,24,14,23,2829961
4964443,24,11,23,104837
4964603,23,13,22,1887127
4964635,23,13,22,1887139
4967515,24,13,23,944117
4968539,23,10,22,69949
4971675,24,14,23,2834723
4972699,24,14,23,2835307
4972827,23,13,22,1890253
4976411,24,14,23,2837423
4977947,23,12,22,630733
4978203,24,14,23,2838445
4979483,23,13,22,1892783
4980251,23,12,22,631025
4983195,24,11,23,105233
4986139,23,12,22,631771
4986907,23,13,22,1895605
4987291,23,10,22,70213
4988699,24,13,23,948143
4989723,24,14,23,2845013
4996955,24,14,23,2849137
4998811,24,13,23,950065
4999003,23,12,22,633401
5003035,24,14,23,2852603
5004315,24,11,23,105679
5006075,24,14,23,2854337
5012123,24,13,23,952595
5014299,23,12,22,635339
5016219,23,13,22,1906747
5017851,24,14,23,2861051
5018395,24,12,23,317929
5019643,24,14,23,2862073
5020955,24,14,23,2862821
5021435,24,13,23,954365
5022491,23,12,22,636377
5024411,23,13,22,1909861
5025435,24,10,23,35375
5029019,24,14,23,2867419
5031067,23,13,22,1912391
5033755,24,14,23,2870119
5034267,24,14,23,2870411
5034587,23,13,22,1913729
5035035,24,14,23,2870849
5035547,24,13,23,957047
5035803,23,13,22,1914191
5036059,24,14,23,2871433
5038107,23,13,22,1915067
5042427,23,12,22,638903
5046523,24,12,23,319711
5048315,24,14,23,2878421
5049083,24,14,23,2878859
5050203,23,13,22,1919665
5050395,24,13,23,959869
5050619,23,12,22,639941
5050651,23,10,22,71105
5050971,23,13,22,1919957
5052507,24,14,23,2880811
5054299,24,13,23,960611
5057691,24,14,23,2883767
5059227,23,13,22,1923095
5062427,24,14,23,2886467
5062747,23,13,22,1924433
5065467,23,13,22,1925467
5065499,23,13,22,1925479
5065883,23,12,22,641875
5067355,24,14,23,2889277
5071707,24,14,23,2891759
5072475,23,13,22,1928131
5073691,23,13,22,1928593
5074075,23,12,22,642913
5074459,23,13,22,1928885
5075195,24,14,23,2893747
5077755,24,13,23,965069
5078299,24,14,23,2895517
5079899,23,12,22,643651
5080667,23,13,22,1931245
5081179,24,14,23,2897159
5081499,23,13,22,1931561
5081691,24,10,23,35771
5090555,24,14,23,2902505
5090587,24,14,23,2902523
5092379,24,14,23,2903545
5093403,24,12,23,322681
5097307,24,13,23,968785
5097563,24,14,23,2906501
5098651,24,14,23,2907121
5100635,23,13,22,1938835
5104923,24,14,23,2910697
5105435,24,14,23,2910989
5105755,23,12,22,646927
5106939,24,14,23,2911847
5109275,24,14,23,2913179
5110011,23,13,22,1942399
5111963,23,13,22,1943141
5113691,24,13,23,971899
5116699,23,13,22,1944941
5117467,23,11,22,216137
5119387,23,13,22,1945963
5120795,24,13,23,973249
5124891,23,13,22,1948055
5127163,23,13,22,1948919
5128027,24,14,23,2923871
5129371,24,13,23,974879
5129883,24,14,23,2924929
5131547,23,12,22,650195
5133083,23,13,22,1951169
5135355,23,13,22,1952033
5136219,23,11,22,216929
5140571,24,14,23,2931023
5144827,23,13,22,1955633
5144859,23,13,22,1955645
5148923,24,13,23,978595
5149467,24,14,23,2936095
5152859,24,13,23,979343
5155931,24,13,23,979927
5156955,23,13,22,1960243
5159323,24,14,23,2941715
5159675,23,12,22,653759
5161211,23,13,22,1961861
5163771,24,12,23,327139
5164059,24,14,23,2944415
5165595,24,14,23,2945291
5167195,24,14,23,2946203
5170267,23,9,22,24263
5171611,24,13,23,982907
5175707,23,13,22,1967371
5177595,24,14,23,2952133
5177627,24,14,23,2952151
5178459,23,11,22,218713
5179387,24,13,23,984385
5179643,23,9,22,24307
5180443,24,14,23,2953757
5182747,23,13,22,1970047
5183483,23,13,22,1970327
5183515,23,13,22,1970339
5186651,23,11,22,219059
5187227,24,12,23,328625
5187835,23,11,22,219109
5188635,23,13,22,1972285
5189019,23,8,22,8117
5189403,23,13,22,1972577
5191451,24,14,23,2960033
5191675,23,13,22,1973441
5193243,24,14,23,2961055
5193723,24,14,23,2961329
5196027,23,11,22,219455
5198363,23,12,22,658661
5198427,24,14,23,2964011
5200539,24,13,23,988405
5201307,24,10,23,36613
5201563,24,14,23,2965799
5206267,24,14,23,2968481
5206555,23,12,22,659699
5210139,23,11,22,220051
5212251,24,13,23,990631
5212827,23,13,22,1981481
5217947,24,14,23,2975141
5221019,23,13,22,1984595
5221115,24,14,23,2976947
5221627,24,13,23,992413
5225755,23,13,22,1986395
5226491,23,12,22,662225
5228379,24,14,23,2981089
5229659,24,14,23,2981819
5229723,24,14,23,2981855
5230843,23,13,22,1988329
5234683,23,12,22,663263
5235995,24,14,23,2985431
5237787,24,14,23,2986453
5245723,23,13,22,1993985
5250587,24,12,23,332639
5251163,23,12,22,665351
5251355,24,13,23,998063
5253883,23,13,22,1997087
5254683,23,12,22,665797
5255259,24,12,23,332935
5262075,23,13,22,2000201
5262875,23,12,22,666835
5264411,24,14,23,3001633
5266171,24,13,23,1000879
5267195,24,14,23,3003221
5269083,23,13,22,2002865
5269595,24,14,23,3004589
5269915,23,12,22,667727
5270107,24,13,23,1001627
5270683,23,13,22,2003473
5272667,23,13,22,2004227
5274011,24,12,23,334123
5274267,24,14,23,3007253
5275291,24,14,23,3007837
5276507,23,13,22,2005687
5277275,23,13,22,2005979
5278491,24,14,23,3009661
5278747,24,12,23,334423
5280539,24,14,23,3010829
5282043,23,13,22,2007791
5282843,23,12,22,669365
5283579,24,14,23,3012563
5292187,23,12,22,670549
5292795,24,9,23,12419
